TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
ENST00000814497	ENSG00000251136	0	0	0	2	0	0
ENST00000814510	ENSG00000251136	0	0	0	0	1	0
ENST00000814511	ENSG00000251136	2.66667	0	11	19.99999	6	8
ENST00000814512	ENSG00000251136	0	1	0	0	0	0
ENST00000814518	ENSG00000251136	0	0	0	1	0	0
ENST00000814519	ENSG00000251136	0	2.26532	0	0	0	0
ENST00000814520	ENSG00000251136	0	0	0	0	0	2.57079
ENST00000814521	ENSG00000251136	0	0	0	3.14598	0	0
ENST00000814522	ENSG00000251136	0.8406	0	0	0	0	0
ENST00000814524	ENSG00000251136	0	1	0	1.04866	0	1.01197
ENST00000814525	ENSG00000251136	0	0	0	0	1.15766	0
ENST00000814526	ENSG00000251136	0	0	0	0	0	2.56788
ENST00000814530	ENSG00000251136	0	0	0	5.03223	7.26684	4.38226
ENST00000814531	ENSG00000251136	0	1.3255	0	2.82072	0	0
ENST00000814535	ENSG00000251136	0	0	0	0	0	2.38886
ENST00000814540	ENSG00000251136	0	0	1.28303	3.70254	3.16534	1.07498
ENST00000814546	ENSG00000251136	5.23063	0	1.2508	0	0	0
ENST00000814548	ENSG00000251136	0	3	0	1	0	0
ENST00000814549	ENSG00000251136	0	0	0	1.56068	0	0
ENST00000814550	ENSG00000251136	0	0	0	1.56068	0	0
ENST00000814552	ENSG00000251136	0	0	0.14173	0	0	0
ENST00000814553	ENSG00000251136	0	2	0.5236	0	0	0
ENST00000814555	ENSG00000305972	0	0	1	0	0	0
ENST00000814565	ENSG00000266743	0	0	0	0	0	0.14286
ENST00000814566	ENSG00000266743	0	0	0	0	0	0.14286
ENST00000814567	ENSG00000266743	0	0	0	0	0	0.14286
ENST00000814568	ENSG00000266743	0	0	0	0	0	0.14286
ENST00000814569	ENSG00000266743	0	0	0	0	0	0.14286
ENST00000814570	ENSG00000266743	0	0	0	0	0	0.14286
ENST00000814576	ENSG00000305980	0	0	0	1	0	0
ENST00000814585	ENSG00000305983	0	0	1	2	1	1
ENST00000814586	ENSG00000305983	3	1	0	7	11	3
ENST00000814587	ENSG00000305983	0	0	0	0	1	0
ENST00000814588	ENSG00000305983	0	0	0	0	0	1
ENST00000814590	ENSG00000305983	0.5	1	2	5	0.66667	0
ENST00000814591	ENSG00000305983	0.5	0	0	0	0.66667	0
ENST00000814592	ENSG00000305983	1	0	0	0	0.66667	0
ENST00000814593	ENSG00000305983	0	8	0	0	0	0
ENST00000814594	ENSG00000305983	0	0	0	0	1	0
ENST00000814597	ENSG00000305985	0	3	0	3	11	13
ENST00000814598	ENSG00000305986	0	0	0	3	0	0
ENST00000814619	ENSG00000254859	2.30401	0	0	2.82862	0	4.32837
ENST00000814620	ENSG00000254859	1.36364	0	2.07783	2	2	1.14677
ENST00000814622	ENSG00000254859	0	1	2.11438	0	0	1.23175
ENST00000814623	ENSG00000254859	0	0	1.03892	0	0	1.14735
ENST00000814624	ENSG00000254859	0	0	6.34315	0	0	2
ENST00000814627	ENSG00000254859	0	0	0	0	0	1.14794
ENST00000814628	ENSG00000254859	0	0	1.05719	2	0	2
ENST00000814633	ENSG00000254859	0	0	0	0	1	0
ENST00000814634	ENSG00000254859	0	2	0	1	0	0
ENST00000814636	ENSG00000254859	0	0	1.05719	0	1	0
ENST00000814645	ENSG00000305995	0	0	1	0	0	0
ENST00000814646	ENSG00000305995	0	0	0	0	3	0
ENST00000814649	ENSG00000305995	0	0	1	2	0	0
ENST00000814671	ENSG00000223442	0	0	0	0	0	0.5
ENST00000814672	ENSG00000223442	0	0	0	0	0	0.5
ENST00000814679	ENSG00000223442	0	0	2	0	1	0
ENST00000814685	ENSG00000306000	0	0	0	9	10	5
ENST00000814696	ENSG00000306007	1	0	0	0	0	0
ENST00000814697	ENSG00000306008	0	2	0	0	0	0
ENST00000814699	ENSG00000306009	0	0	0	0	0	6
ENST00000814723	ENSG00000253832	2	0	2	0	0	0
ENST00000814727	ENSG00000229891	2	1	5	6	5	2
ENST00000814728	ENSG00000229891	1	0	1	0	0.00335	0
ENST00000814732	ENSG00000306014	0	0	0	1	0	0
ENST00000814733	ENSG00000306014	0	3	0	0	2	1
ENST00000814735	ENSG00000306015	0	0	0	3	0	0
ENST00000814738	ENSG00000306018	0	0	1	0	0	0
ENST00000814749	ENSG00000230537	0	0	0	0	0	3
ENST00000814751	ENSG00000230537	0	0	0	0	1	0
ENST00000814754	ENSG00000230537	0	0	0.33333	0	0	0
ENST00000814757	ENSG00000230537	0	0	0.33333	0	0	0
ENST00000814758	ENSG00000230537	0	0	0.33333	0	0	0
ENST00000814762	ENSG00000260083	3.59835	6.14739	7.38106	21.13364	18.32294	24.96628
ENST00000814766	ENSG00000267470	0	0	0	0	0	0.33333
ENST00000814767	ENSG00000267470	0	0	0	0	0	0.33333
ENST00000814768	ENSG00000267470	0	0	0	0	0	0.33333
ENST00000814784	ENSG00000267079	0	0	0	0	0	1
ENST00000814787	ENSG00000267079	0	0	0	0	1	0
ENST00000814789	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814791	ENSG00000267079	0	0	0	0	1	0
ENST00000814794	ENSG00000267079	0	0	0	1	0	0
ENST00000814798	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814800	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814802	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814808	ENSG00000267079	0	0	0	0	1.98058	0
ENST00000814809	ENSG00000267079	0	0	0	0	0.00971	0
ENST00000814810	ENSG00000267079	0	0	0	0	0.00971	0
ENST00000814811	ENSG00000267079	0	0	0	1	0	1
ENST00000814813	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814814	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814815	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814816	ENSG00000267079	0	0	0	0	0.25	0
ENST00000814818	ENSG00000267079	0	0.33333	0	2.00004	2.11497	4.00553
ENST00000814819	ENSG00000267079	0	0.33333	0	4.77671	2.11497	4.49962
ENST00000814820	ENSG00000267079	0	0	0	0	0	1.05626
ENST00000814821	ENSG00000267079	0	0	0	0	1.85931	0
ENST00000814823	ENSG00000267079	0	0.33333	0	4.77671	2.11497	4.74121
ENST00000814824	ENSG00000267079	0	0	0	3.44655	1.7958	0
ENST00000814825	ENSG00000267079	0	0.5	0.5	0.5	1.5	0
ENST00000814826	ENSG00000267079	0	0.5	0.5	0.5	1.5	0
ENST00000814827	ENSG00000267079	0	0	0	5	0	0
ENST00000814829	ENSG00000267079	0	0	0	0	0	2
ENST00000814836	ENSG00000267079	0	0	0	0	0	1
ENST00000814840	ENSG00000267079	0	0	3.5	0	0	0
ENST00000814841	ENSG00000267079	0	0	3.5	0	0	0.69738
ENST00000814859	ENSG00000306022	0	0	4	0	7	0
ENST00000814860	ENSG00000273248	16	25.71429	19	6.25	9	3
ENST00000814863	ENSG00000273248	0	0	0	0	0.5	0
ENST00000814865	ENSG00000306023	0	1	0	0	0	0
ENST00000814866	ENSG00000306023	1	0	0	0	1	1
ENST00000814868	ENSG00000251604	0	0	0	6	3	3
ENST00000814870	ENSG00000251604	0	0	0	0	0	2
ENST00000814877	ENSG00000306026	2	0	2	0	0	0
ENST00000814878	ENSG00000306027	0	0	13	0	0	0
ENST00000814881	ENSG00000306030	0	0	1	0	0	0
ENST00000814883	ENSG00000306031	0	0	0	2	7	0
ENST00000814887	ENSG00000306033	3	3	2	5	4	2
ENST00000814899	ENSG00000306037	7.7	1.95966	7	2.25	7.5	7.8
ENST00000814900	ENSG00000306037	3.3	0	0	6.75	2.5	5.2
ENST00000814901	ENSG00000306037	0	0.04034	0	0	0	0
ENST00000814902	ENSG00000306037	3	4	2	5	8	5
ENST00000814903	ENSG00000227479	0	0	0	0	0	1.11975
ENST00000814904	ENSG00000227479	0	0.5	0	0	0.5	0.88025
ENST00000814905	ENSG00000227479	0	0	1	0	0	0
ENST00000814906	ENSG00000227479	0	0.5	2	0	0.5	0
ENST00000814909	ENSG00000286416	0	2	3	4.39924	19.2251	5
ENST00000814915	ENSG00000230537	0	0	0	0.5	0	0
ENST00000814922	ENSG00000230537	0	0	0	0.5	0	0
ENST00000814927	ENSG00000306042	1	0	0	0	0	0
ENST00000814938	ENSG00000306045	0	2	1	0	0	0
ENST00000814952	ENSG00000288771	0	0	0	0	2	0
ENST00000814954	ENSG00000272525	0	0	2	0	0	2
ENST00000814970	ENSG00000306051	0	0	0	0	2	0
ENST00000814971	ENSG00000306051	0	0	0	3	0	1
ENST00000814982	ENSG00000306056	1	1	0.5	0	1	0
ENST00000814983	ENSG00000306056	0	0	0.5	1	0	1
ENST00000814984	ENSG00000306056	0	0	0	1	0	0
ENST00000814985	ENSG00000243766	0	0	0.25	0	0	0
ENST00000814987	ENSG00000243766	0	0	0.25	0	0	0
ENST00000814988	ENSG00000258294	0	0	0	0	0	0.33333
ENST00000814989	ENSG00000258294	0	0	0	0	0	0.33333
ENST00000814990	ENSG00000258294	0	0	0	0	0	0.33333
ENST00000814995	ENSG00000306057	0	0	0	0	2	3
ENST00000815006	ENSG00000306061	0	0	0	1	0	0
ENST00000815014	ENSG00000235641	0	0	0	1	0	0
ENST00000815022	ENSG00000235641	0	0	0	1	0	2
ENST00000815027	ENSG00000235641	0	0	0	0	1	0
ENST00000815029	ENSG00000306064	1	1.8165	0	0	0	0
ENST00000815030	ENSG00000306064	0	0	1	7	2	0
ENST00000815032	ENSG00000306064	0	2.1835	0	0	3	4
ENST00000815039	ENSG00000251072	0	0	0	0	1	0
ENST00000815081	ENSG00000306069	1	0	0	0	0	0
ENST00000815082	ENSG00000306069	1	0	0	0	1	0
ENST00000815097	ENSG00000306073	0	0	0	3	0	5
ENST00000815098	ENSG00000306073	0	0	0	2	0	0
ENST00000815104	ENSG00000306073	0	0	0	0	1	1
ENST00000815110	ENSG00000306076	1	0	0	1	0	0
ENST00000815122	ENSG00000306078	0	0	0	1	0	1
ENST00000815126	ENSG00000306081	0	0	0	0	0	1
ENST00000815127	ENSG00000306081	0	0	0	1	3	0
ENST00000815128	ENSG00000306081	0	1	0	1	0	0
ENST00000815129	ENSG00000306081	0	0	0	0	0	1
ENST00000815133	ENSG00000306082	0	0	0	1	1	0
ENST00000815136	ENSG00000306083	15.83333	11	30	28.59574	21.33333	43.57143
ENST00000815137	ENSG00000306083	3.16667	3	12	19.40426	26.66667	17.42857
ENST00000815145	ENSG00000232725	0	0	0	0	5	0
ENST00000815146	ENSG00000232725	13.98357	0	2.89416	43.95852	72.39787	42.40991
ENST00000815147	ENSG00000232725	13.98357	75.05955	59.37336	43.95852	72.39787	42.40991
ENST00000815148	ENSG00000232725	22.54656	15.27488	14.9377	10.15922	70.64486	28.16112
ENST00000815149	ENSG00000232725	0	0	0	0	0.00001	0
ENST00000815150	ENSG00000232725	12.48629	6.48487	5.79478	25.92374	81.50426	19.01906
ENST00000815151	ENSG00000232725	14.24621	1.59035	4.5	0	1.20037	11.51623
ENST00000815152	ENSG00000232725	1.75379	1.59035	7.5	0	1.20037	0
ENST00000815153	ENSG00000232725	0	0	0	7	2.65439	3.48377
ENST00000815160	ENSG00000234869	0	0	0	1.34854	4	0
ENST00000815161	ENSG00000234869	0	0	0	2.8732	0	2.42366
ENST00000815164	ENSG00000234869	2	2	0	0	7	9.57634
ENST00000815166	ENSG00000234869	1	1	2	0	3	0
ENST00000815168	ENSG00000234869	0	0	0	0	1.02246	0
ENST00000815180	ENSG00000240086	0	1	0	0	0	0
ENST00000815198	ENSG00000215196	0	0.2	0	7	0	0
ENST00000815199	ENSG00000215196	0	0.2	0	0	0	0
ENST00000815201	ENSG00000215196	0	0.2	0	0	0	0
ENST00000815202	ENSG00000215196	0	0.2	0	0	0	0
ENST00000815204	ENSG00000215196	0	1	3	0	0.88889	3.51818
ENST00000815205	ENSG00000215196	0	2	0	0	3.56942	0
ENST00000815208	ENSG00000215196	0	0	0	0	0.88889	0
ENST00000815209	ENSG00000215196	0	0	0	4	5.6528	1.68973
ENST00000815210	ENSG00000215196	0	0.2	0	0	0	0
ENST00000815218	ENSG00000306089	1	1	0	0	0	0
ENST00000815227	ENSG00000290714	0	0	0	0	0	1
ENST00000815228	ENSG00000290714	1	0	0	0	1	0
ENST00000815229	ENSG00000290714	1	1	0	0.33333	0	0
ENST00000815233	ENSG00000290714	0	0	0	0.33333	0	0
ENST00000815234	ENSG00000290714	0	0	0	0.33333	2	1
ENST00000815240	ENSG00000230537	0	0	0	0.1675	0	0
ENST00000815265	ENSG00000306093	1	0	0.5	0	0	0
ENST00000815266	ENSG00000306093	0	0	0.5	0	0	0
ENST00000815268	ENSG00000250786	0	0	0	0.50244	0	0
ENST00000815270	ENSG00000250786	0	0	0	0.50244	2	0
ENST00000815271	ENSG00000250786	0	0	0	0	0	1.003
ENST00000815274	ENSG00000250786	0	0	0	0	0	3.009
ENST00000815277	ENSG00000250786	0	0	0	3.87056	5.28609	3.20963
ENST00000815278	ENSG00000250786	0	0	0	2.27718	7.70175	3.4602
ENST00000815282	ENSG00000250786	0	0	0	2.00995	1	0
ENST00000815286	ENSG00000250786	0	0	0	0	1.10025	0
ENST00000815289	ENSG00000250786	0	0	0	0.35887	0	0
ENST00000815290	ENSG00000306094	50	65	75	41	41	39
ENST00000815312	ENSG00000306098	0	0	0	0	0	1
ENST00000815313	ENSG00000306099	0	0	0	0	2	0
ENST00000815314	ENSG00000306100	1.27151	2.24162	8.19991	1.0619	3.27986	3.42299
ENST00000815315	ENSG00000306100	2.60991	0	6.44789	4.47319	1.21606	2.28199
ENST00000815316	ENSG00000306100	16.11858	7.75838	12.32722	21.40302	22.94436	10.32108
ENST00000815317	ENSG00000306100	0	0	1.02499	1.0619	6.55972	15.97394
ENST00000815318	ENSG00000289129	0	0.25	0.5	0	0	0
ENST00000815319	ENSG00000289129	0	0.25	0.5	0	0	0
ENST00000815320	ENSG00000289129	0	0.25	0.5	0	0	0
ENST00000815321	ENSG00000289129	0	0.25	0.5	0	0	0
ENST00000815322	ENSG00000289129	0	0	0	1	0	0
ENST00000815323	ENSG00000306101	0.25	0	0	0	0	0
ENST00000815324	ENSG00000306101	0.25	0	0	0	0	0
ENST00000815329	ENSG00000306101	0	0	0	1	0	0
ENST00000815331	ENSG00000306101	0.25	0	0	0	0	0
ENST00000815333	ENSG00000306101	0.25	0	0	1	0	0
ENST00000815338	ENSG00000173077	0	0	2	0	0	0
ENST00000815340	ENSG00000306104	0	0	0	0	0.5	0
ENST00000815341	ENSG00000306104	0	0	0	0	0.5	0
ENST00000815344	ENSG00000306106	0	0	0	0	0	2
ENST00000815345	ENSG00000185837	0	0	0	3	1	0
ENST00000815346	ENSG00000256232	36.3	43.42857	29.56435	0	0	2
ENST00000815347	ENSG00000256232	0	0	4.43222	0	0	0
ENST00000815348	ENSG00000256232	2	0	3	0	0	1
ENST00000815351	ENSG00000306108	0.5	4.33333	0	16.15385	9.6	0
ENST00000815352	ENSG00000306108	0.5	8.66667	9	4.84615	6.4	14
ENST00000815364	ENSG00000290410	1	7	0	1	0	0
ENST00000815369	ENSG00000290410	0	0	0	0.5	0	0
ENST00000815372	ENSG00000290410	0	0	0	0.5	0	0
ENST00000815404	ENSG00000306116	0	0	0	0	0	1
ENST00000815407	ENSG00000306117	0	0	0	0	1	0
ENST00000815408	ENSG00000306117	0	0	0	2	0	0
ENST00000815410	ENSG00000306119	0	0	1	0	0	0
ENST00000815425	ENSG00000248636	5	2	6	1	1	2.5
ENST00000815426	ENSG00000248636	0	0	0.5	0	0	2.5
ENST00000815428	ENSG00000248636	0	0	4	0	0	0
ENST00000815431	ENSG00000248636	0	3	2	0	0	0
ENST00000815438	ENSG00000274259	0	1.37575	1.1	0	0	1.21959
ENST00000815439	ENSG00000274259	5.53871	6.87874	5.5	16.88889	10	18.88544
ENST00000815446	ENSG00000279579	0	0	0	2.21923	0.62255	2.48001
ENST00000815447	ENSG00000279579	0	0	0	2.21923	0.62255	2.51999
ENST00000815448	ENSG00000279579	0	0	0	0	3.7549	0
ENST00000815449	ENSG00000279579	0	0	0	2.22337	0	0
ENST00000815452	ENSG00000279579	0	0	0	2.22337	0	0
ENST00000815455	ENSG00000279579	0	0	0	0	1	0
ENST00000815469	ENSG00000279579	0	0	0	0	0	1
ENST00000815472	ENSG00000279579	0	0	0	0	1	1
ENST00000815475	ENSG00000279579	0	0.5	0	0	0	0
ENST00000815480	ENSG00000279579	0	0	0	1.1148	5	2
ENST00000815505	ENSG00000260231	0	0	0	1.8111	0	3.75755
ENST00000815518	ENSG00000306126	0	0	6.56726	3.51965	0	0
ENST00000815520	ENSG00000306126	4	3.46667	8.59884	5.48035	4	3
ENST00000815521	ENSG00000306126	0	1.73333	1.75932	0	0	0
ENST00000815522	ENSG00000306126	10	20.8	14.07457	0	0	0
ENST00000815532	ENSG00000237187	0	1.28925	0	5.63557	0	4.14892
ENST00000815534	ENSG00000237187	0	0	0	0	0	1.21617
ENST00000815535	ENSG00000237187	0.26677	0	1.14891	0	0	1.1177
ENST00000815536	ENSG00000237187	0	2.24335	0	0	0	0
ENST00000815537	ENSG00000237187	0.56492	0	0	0	0	0
ENST00000815539	ENSG00000237187	0.56492	0	0	0	0	0
ENST00000815542	ENSG00000237187	0	0	0	0	1.13818	3.40671
ENST00000815555	ENSG00000306131	106	55	80	55	30	1
ENST00000815556	ENSG00000289123	2	0	0	1	5	3
ENST00000815557	ENSG00000289123	0	0.66667	0	0	0.66667	0
ENST00000815558	ENSG00000289123	12	0.66667	5	0	0.66667	0
ENST00000815560	ENSG00000306132	0	0	0	1	0	0
ENST00000815577	ENSG00000306137	0	0	0	0	0	1
ENST00000815594	ENSG00000228317	0	3	3	1	0	0
ENST00000815595	ENSG00000228317	0	0	0	0	0	1
ENST00000815597	ENSG00000225506	20	4	46.16111	28	16	16
ENST00000815598	ENSG00000225506	2	0	0	0	0	0
ENST00000815603	ENSG00000287530	0	4	0	856.68349	1005.16059	829.53432
ENST00000815604	ENSG00000287530	0	0	0	22.97893	51.00059	34.93382
ENST00000815605	ENSG00000287530	0	0	0	87.71183	92.33566	84.54846
ENST00000815606	ENSG00000287530	0	0	0	74.55779	76.80349	68.90463
ENST00000815607	ENSG00000287530	0	0	0	2.06186	4.08004	6.32725
ENST00000815609	ENSG00000214546	6	0	3	1	0	0
ENST00000815610	ENSG00000214546	6	0	1	0	0	0
ENST00000815614	ENSG00000306142	0	0	0	1	0	0
ENST00000815619	ENSG00000306142	0	1	0	0	0	0
ENST00000815628	ENSG00000234477	0	0.5	0	0	0	0
ENST00000815651	ENSG00000248884	0	0	0	0	1	2
ENST00000815652	ENSG00000248884	0	0	2	3	0	0
ENST00000815653	ENSG00000248884	1	0	4	1	0	0
ENST00000815656	ENSG00000248884	0	2	0	0	0	0
ENST00000815662	ENSG00000306148	0	0	0	0	1	0
ENST00000815670	ENSG00000229941	0	0	0	0	0.66667	0
ENST00000815698	ENSG00000306154	0	0	1	0	1	1
ENST00000815708	ENSG00000225506	0	0	2.83889	0	0.5	0.66667
ENST00000815709	ENSG00000225506	0	0	0	0	0.5	0.66667
ENST00000815714	ENSG00000267291	0	0	1.38763	12	8.76079	5
ENST00000815717	ENSG00000272690	0	0	0	54.87316	29	31.5
ENST00000815718	ENSG00000272690	0	0	0	0.51917	0	1
ENST00000815719	ENSG00000272690	0	0	1	0	0	0
ENST00000815721	ENSG00000272690	0	0	0	0.51917	0	0
ENST00000815724	ENSG00000272690	0.125	0	0	0	0	0
ENST00000815725	ENSG00000272690	0.125	0	3	5.02132	0	0
ENST00000815726	ENSG00000272690	0.125	0	0	0	0	0
ENST00000815727	ENSG00000272690	0.125	0	0	0	0	0
ENST00000815728	ENSG00000272690	0.125	0	0	0	0	0
ENST00000815729	ENSG00000272690	0.125	0	0	0	0	0
ENST00000815730	ENSG00000272690	0.125	0	0	1.56053	0	0
ENST00000815732	ENSG00000272690	0.125	0	0	1.59056	0	0
ENST00000815733	ENSG00000272690	0	2.50978	0	0	0	0
ENST00000815737	ENSG00000272690	0	0	0	2.07718	1	1
ENST00000815742	ENSG00000272690	0	0	0	0	1.0347	0
ENST00000815748	ENSG00000272690	0	0	0	10.37883	11.37478	4.28578
ENST00000815750	ENSG00000272690	0	0	0	0.71911	0	0
ENST00000815751	ENSG00000272690	3	10.49022	12	4.90654	12.05778	3.14386
ENST00000815752	ENSG00000272690	0	0	0	2.3433	1.14637	0
ENST00000815760	ENSG00000272690	0	0	0	1.17165	1.14637	6.42573
ENST00000815761	ENSG00000272690	0	0	0	0	29	31.5
ENST00000815769	ENSG00000272690	1	0	0	1.03895	0	1
ENST00000815771	ENSG00000272690	0	0	0	0	1	0
ENST00000815785	ENSG00000272690	0	0	0	0	1.59255	0
ENST00000815792	ENSG00000272690	0	0	0	1.34519	2.36103	1.34008
ENST00000815801	ENSG00000272690	0	0	0	1.48405	1.76201	2.65992
ENST00000815807	ENSG00000272690	0	0	0	2.16186	3.58264	2
ENST00000815834	ENSG00000272690	0	1	0	0	0	0
ENST00000815835	ENSG00000272690	0	0	0	0	1	1
ENST00000815838	ENSG00000272690	0	0	0	4.15435	0	1
ENST00000815846	ENSG00000272690	0	0	0	0	1.76201	0
ENST00000815851	ENSG00000272690	0	0	0	0	0	2
ENST00000815853	ENSG00000272690	0	0	0	1.49596	0	0
ENST00000815860	ENSG00000272690	0	0	0	1.08193	0	0
ENST00000815863	ENSG00000272690	0	0	0	0	1.11494	0
ENST00000815874	ENSG00000272690	0	0	0	1.19736	0	0
ENST00000815888	ENSG00000272690	0	0	0	0	0	2
ENST00000815890	ENSG00000272690	0	0	0	3	1	0
ENST00000815893	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815894	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815896	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815897	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815898	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815899	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815900	ENSG00000272690	0	0	0	0	0.0625	0
ENST00000815901	ENSG00000272690	1	0	0	0	0.0625	0
ENST00000815912	ENSG00000272690	0	0	0	0	6.20531	0
ENST00000815913	ENSG00000272690	0	0	0	1	1.0347	1.07232
ENST00000815914	ENSG00000272690	0	0	1	0	0	1.07232
ENST00000815916	ENSG00000272690	4.25	0	0	0	0	0
ENST00000815917	ENSG00000272690	4.25	0	0	0	0	0
ENST00000815918	ENSG00000272690	4.25	0	0	0	0	0
ENST00000815922	ENSG00000272690	4.25	0	0	0	0	0
ENST00000815930	ENSG00000289372	9	13	12.04762	6.63051	13	15.40064
ENST00000815931	ENSG00000289372	0	0	0	0	0	1
ENST00000815933	ENSG00000306162	22	27	29	24	27	23
ENST00000815936	ENSG00000289372	0	0	0	2	0	0
ENST00000815942	ENSG00000306163	0	0	0	0	0	1
ENST00000815947	ENSG00000306164	0	1	0	0	0	0
ENST00000815955	ENSG00000290810	0	0	0	0	0.25	3
ENST00000815957	ENSG00000290810	0	0	0	1	0	0
ENST00000815960	ENSG00000290810	0	0	0	8.62446	8	4
ENST00000815963	ENSG00000290810	0	1	0	1.37554	0	2
ENST00000815964	ENSG00000290810	0	0	0	0	0	3
ENST00000815968	ENSG00000290810	0	0	0	0	0	1
ENST00000815969	ENSG00000290810	0	0	0	0	0.25	0
ENST00000815970	ENSG00000290810	0	0	0	0	0.25	0
ENST00000815990	ENSG00000260454	0	0	0	0	1.33333	0
ENST00000815993	ENSG00000287580	0	1	0	0	0	0
ENST00000815997	ENSG00000306168	4	3	1	4	0	7.13196
ENST00000815998	ENSG00000306168	0	0	0	0	5	1.86804
ENST00000816007	ENSG00000306172	2	0	0	0	0	0
ENST00000816019	ENSG00000286033	0	0.5	0	0	0.5	0
ENST00000816020	ENSG00000286033	0	0.5	0	0	0.5	0
ENST00000816021	ENSG00000306173	0	0	0	3	0	0
ENST00000816024	ENSG00000224805	0	6.49304	0	0	0	0
ENST00000816025	ENSG00000224805	17.75554	14.22281	27.63535	6.7858	11.31253	10.93517
ENST00000816026	ENSG00000224805	9.37062	20.138	13.79995	15.39822	7.43696	6.17647
ENST00000816027	ENSG00000224805	11.80985	0	0	0	3.31865	2.47059
ENST00000816028	ENSG00000224805	8.80551	4.84201	3.29145	3.07964	0	0
ENST00000816031	ENSG00000224805	12.65743	5.31692	7.31409	1	1.33252	0
ENST00000816032	ENSG00000306175	0	0	2	0	0	0
ENST00000816037	ENSG00000290065	0	2	5	3	4.16239	2
ENST00000816040	ENSG00000290065	0	0	0	1.90775	0	1.77003
ENST00000816041	ENSG00000290065	18	4.22764	11.78031	2.64573	41.19074	1.83973
ENST00000816042	ENSG00000290065	0	1.77236	26.21969	11.44651	4.64687	12.39024
ENST00000816047	ENSG00000284994	0	0	0.5	0	0	0.5
ENST00000816048	ENSG00000284994	0	0	0.5	0	0	0.5
ENST00000816049	ENSG00000284994	0	0	0.5	0	0	0
ENST00000816059	ENSG00000306179	1	0	0	4	8	2
ENST00000816075	ENSG00000236751	2	3	6.0865	7.1499	2	2.01431
ENST00000816077	ENSG00000236751	0	0	0	0	2	1.00715
ENST00000816078	ENSG00000236751	1	0	0	0	0	0
ENST00000816079	ENSG00000236751	21	14.82045	34.80941	35.26324	44.1795	49.2043
ENST00000816080	ENSG00000236751	5	3	0.80839	5.08303	10.7555	4.96859
ENST00000816081	ENSG00000236751	0	0	3.23057	0	1.2445	2.06688
ENST00000816082	ENSG00000236751	3	2.17955	14.73349	12.57489	12.8205	18.17191
ENST00000816083	ENSG00000274922	0	0	2.12048	0	0	0
ENST00000816084	ENSG00000274922	0	0	2.65258	0	1.14131	0
ENST00000816087	ENSG00000274922	0	0	1.23826	0	0	0
ENST00000816096	ENSG00000274922	0	1	0	0	0	0
ENST00000816109	ENSG00000251432	0	0	0	0.02091	0.16667	0
ENST00000816115	ENSG00000251432	0	0	0	0	0	2
ENST00000816121	ENSG00000251432	0	0	0	0.02091	0.16667	0
ENST00000816126	ENSG00000251432	0	0.99815	0.03912	0.02091	0.16667	3
ENST00000816128	ENSG00000251432	0	0	0	1.87456	0	0
ENST00000816130	ENSG00000251432	0	0	0	0.02091	0.16667	0
ENST00000816132	ENSG00000251432	0	0.5	0	0	0	0
ENST00000816133	ENSG00000251432	0	0.5	0	0	0	0
ENST00000816135	ENSG00000251432	0	0	1	2	0	0
ENST00000816136	ENSG00000251432	0	0	0	0.02091	0.16667	0
ENST00000816140	ENSG00000306182	0	0	0	0	2	0
ENST00000816150	ENSG00000248964	0	0	0	0	3	0
ENST00000816151	ENSG00000248964	0	0	0	0	0.30375	0
ENST00000816152	ENSG00000248964	0	0	0	1.69548	0.97652	5.45154
ENST00000816175	ENSG00000306190	1	11.6875	5	5	12.46667	7
ENST00000816176	ENSG00000306190	0	5.3125	0	0	4.53333	0
ENST00000816193	ENSG00000306193	0.66667	0	3	0	0	0
ENST00000816195	ENSG00000306193	0	0	1	0	0	0
ENST00000816197	ENSG00000306193	0.66667	0	0	0	0	0
ENST00000816198	ENSG00000306193	0.66667	0	0	0	0	0
ENST00000816201	ENSG00000306193	0	0	0	0	1	0
ENST00000816203	ENSG00000196668	0	1	0	1.56736	1.36414	0
ENST00000816204	ENSG00000196668	0	0	1	0	0	3
ENST00000816209	ENSG00000281016	0	0	0	3	0.5	0.5
ENST00000816210	ENSG00000281016	0	0	0	3	0.5	0.5
ENST00000816214	ENSG00000289943	2.14327	0	0	0	2.17375	0
ENST00000816216	ENSG00000289943	0	0	0	0	1.82625	0
ENST00000816218	ENSG00000306196	0	0	0	2	0	0
ENST00000816229	ENSG00000261241	0	0	0	0	0	1
